"codigo";"descricao";"descricao_breve"
"G04";"Doenças inflamatórias do sistema nervoso central";"Doenças inflamatórias do sistema nervoso central"
"G05";"Doenças inflamatórias do sistema nervoso central";"Doenças inflamatórias do sistema nervoso central"
"G06";"Doenças inflamatórias do sistema nervoso central";"Doenças inflamatórias do sistema nervoso central"
"G07";"Doenças inflamatórias do sistema nervoso central";"Doenças inflamatórias do sistema nervoso central"
"G08";"Doenças inflamatórias do sistema nervoso central";"Doenças inflamatórias do sistema nervoso central"
"G09";"Doenças inflamatórias do sistema nervoso central";"Doenças inflamatórias do sistema nervoso central"
"G10";"Atrofias sistêmicas que afetam principalmente o sistema nervoso central";"Atrofias sistêm q afetam princ o sist nerv central"
"G11";"Atrofias sistêmicas que afetam principalmente o sistema nervoso central";"Atrofias sistêm q afetam princ o sist nerv central"
"G12";"Atrofias sistêmicas que afetam principalmente o sistema nervoso central";"Atrofias sistêm q afetam princ o sist nerv central"
"G13";"Atrofias sistêmicas que afetam principalmente o sistema nervoso central";"Atrofias sistêm q afetam princ o sist nerv central"
"G20";"Doenças extrapiramidais e transtornos dos movimentos";"Doenças extrapiramidais e transt dos movimentos"
"G21";"Doenças extrapiramidais e transtornos dos movimentos";"Doenças extrapiramidais e transt dos movimentos"
"G22";"Doenças extrapiramidais e transtornos dos movimentos";"Doenças extrapiramidais e transt dos movimentos"
"G23";"Doenças extrapiramidais e transtornos dos movimentos";"Doenças extrapiramidais e transt dos movimentos"
"G24";"Doenças extrapiramidais e transtornos dos movimentos";"Doenças extrapiramidais e transt dos movimentos"
"G25";"Doenças extrapiramidais e transtornos dos movimentos";"Doenças extrapiramidais e transt dos movimentos"
"G26";"Doenças extrapiramidais e transtornos dos movimentos";"Doenças extrapiramidais e transt dos movimentos"
"G30";"Outras doenças degenerativas do sistema nervoso";"Outras doenças degenerativas do sistema nervoso"
"G31";"Outras doenças degenerativas do sistema nervoso";"Outras doenças degenerativas do sistema nervoso"
"G32";"Outras doenças degenerativas do sistema nervoso";"Outras doenças degenerativas do sistema nervoso"
"G35";"Doenças desmielinizantes do sistema nervoso central";"Doenças desmielinizantes do sist nervoso central"
"G36";"Doenças desmielinizantes do sistema nervoso central";"Doenças desmielinizantes do sist nervoso central"
"G37";"Doenças desmielinizantes do sistema nervoso central";"Doenças desmielinizantes do sist nervoso central"
"G40";"Transtornos episódicos e paroxísticos";"Transtornos episódicos e paroxísticos"
"G41";"Transtornos episódicos e paroxísticos";"Transtornos episódicos e paroxísticos"
"G42";"Transtornos episódicos e paroxísticos";"Transtornos episódicos e paroxísticos"
"G43";"Transtornos episódicos e paroxísticos";"Transtornos episódicos e paroxísticos"
"G44";"Transtornos episódicos e paroxísticos";"Transtornos episódicos e paroxísticos"
"G45";"Transtornos episódicos e paroxísticos";"Transtornos episódicos e paroxísticos"
"G46";"Transtornos episódicos e paroxísticos";"Transtornos episódicos e paroxísticos"
"G47";"Transtornos episódicos e paroxísticos";"Transtornos episódicos e paroxísticos"
"G50";"Transtornos dos nervos, das raízes e dos plexos nervosos";"Transtornos dos nervos, raízes e plexos nervosos"
"G51";"Transtornos dos nervos, das raízes e dos plexos nervosos";"Transtornos dos nervos, raízes e plexos nervosos"
"G52";"Transtornos dos nervos, das raízes e dos plexos nervosos";"Transtornos dos nervos, raízes e plexos nervosos"
"G53";"Transtornos dos nervos, das raízes e dos plexos nervosos";"Transtornos dos nervos, raízes e plexos nervosos"
"G54";"Transtornos dos nervos, das raízes e dos plexos nervosos";"Transtornos dos nervos, raízes e plexos nervosos"
"G55";"Transtornos dos nervos, das raízes e dos plexos nervosos";"Transtornos dos nervos, raízes e plexos nervosos"
"G56";"Transtornos dos nervos, das raízes e dos plexos nervosos";"Transtornos dos nervos, raízes e plexos nervosos"
"G57";"Transtornos dos nervos, das raízes e dos plexos nervosos";"Transtornos dos nervos, raízes e plexos nervosos"
"G58";"Transtornos dos nervos, das raízes e dos plexos nervosos";"Transtornos dos nervos, raízes e plexos nervosos"
"G59";"Transtornos dos nervos, das raízes e dos plexos nervosos";"Transtornos dos nervos, raízes e plexos nervosos"
"G60";"Polineuropatias e outros transtornos do sistema nervoso periférico";"Polineuropatias e outr transt sist nerv periférico"
"G61";"Polineuropatias e outros transtornos do sistema nervoso periférico";"Polineuropatias e outr transt sist nerv periférico"
"G62";"Polineuropatias e outros transtornos do sistema nervoso periférico";"Polineuropatias e outr transt sist nerv periférico"
"G63";"Polineuropatias e outros transtornos do sistema nervoso periférico";"Polineuropatias e outr transt sist nerv periférico"
"G64";"Polineuropatias e outros transtornos do sistema nervoso periférico";"Polineuropatias e outr transt sist nerv periférico"
"G70";"Doenças da junção mioneural e dos músculos";"Doenças da junção mioneural e dos músculos"
"G71";"Doenças da junção mioneural e dos músculos";"Doenças da junção mioneural e dos músculos"
"G72";"Doenças da junção mioneural e dos músculos";"Doenças da junção mioneural e dos músculos"
"G73";"Doenças da junção mioneural e dos músculos";"Doenças da junção mioneural e dos músculos"
"G80";"Paralisia cerebral e outras síndromes paralíticas";"Paralisia cerebral e outras síndromes paralíticas"
"G81";"Paralisia cerebral e outras síndromes paralíticas";"Paralisia cerebral e outras síndromes paralíticas"
"G82";"Paralisia cerebral e outras síndromes paralíticas";"Paralisia cerebral e outras síndromes paralíticas"
"G83";"Paralisia cerebral e outras síndromes paralíticas";"Paralisia cerebral e outras síndromes paralíticas"
"G90";"Outros transtornos do sistema nervoso";"Outros transtornos do sistema nervoso"
"G91";"Outros transtornos do sistema nervoso";"Outros transtornos do sistema nervoso"
"G92";"Outros transtornos do sistema nervoso";"Outros transtornos do sistema nervoso"
"G93";"Outros transtornos do sistema nervoso";"Outros transtornos do sistema nervoso"
"G94";"Outros transtornos do sistema nervoso";"Outros transtornos do sistema nervoso"
"G95";"Outros transtornos do sistema nervoso";"Outros transtornos do sistema nervoso"
"G96";"Outros transtornos do sistema nervoso";"Outros transtornos do sistema nervoso"
"G97";"Outros transtornos do sistema nervoso";"Outros transtornos do sistema nervoso"
"G98";"Outros transtornos do sistema nervoso";"Outros transtornos do sistema nervoso"
"G99";"Outros transtornos do sistema nervoso";"Outros transtornos do sistema nervoso"
"H00";"Transtornos da pálpebra, do aparelho lacrimal e da órbita";"Transtornos pálpebra, aparelho lacrimal e órbita"
"H01";"Transtornos da pálpebra, do aparelho lacrimal e da órbita";"Transtornos pálpebra, aparelho lacrimal e órbita"
"H02";"Transtornos da pálpebra, do aparelho lacrimal e da órbita";"Transtornos pálpebra, aparelho lacrimal e órbita"
"H03";"Transtornos da pálpebra, do aparelho lacrimal e da órbita";"Transtornos pálpebra, aparelho lacrimal e órbita"
"H04";"Transtornos da pálpebra, do aparelho lacrimal e da órbita";"Transtornos pálpebra, aparelho lacrimal e órbita"
"H05";"Transtornos da pálpebra, do aparelho lacrimal e da órbita";"Transtornos pálpebra, aparelho lacrimal e órbita"
"H06";"Transtornos da pálpebra, do aparelho lacrimal e da órbita";"Transtornos pálpebra, aparelho lacrimal e órbita"
"H10";"Transtornos da conjuntiva";"Transtornos da conjuntiva"
"H11";"Transtornos da conjuntiva";"Transtornos da conjuntiva"
"H12";"Transtornos da conjuntiva";"Transtornos da conjuntiva"
"H13";"Transtornos da conjuntiva";"Transtornos da conjuntiva"
"H15";"Transtornos da esclerótica, da córnea, da íris e do corpo ciliar";"Transtorn esclerótica, córnea, íris e corpo ciliar"
"H16";"Transtornos da esclerótica, da córnea, da íris e do corpo ciliar";"Transtorn esclerótica, córnea, íris e corpo ciliar"
"H17";"Transtornos da esclerótica, da córnea, da íris e do corpo ciliar";"Transtorn esclerótica, córnea, íris e corpo ciliar"
"H18";"Transtornos da esclerótica, da córnea, da íris e do corpo ciliar";"Transtorn esclerótica, córnea, íris e corpo ciliar"
"H19";"Transtornos da esclerótica, da córnea, da íris e do corpo ciliar";"Transtorn esclerótica, córnea, íris e corpo ciliar"
"H20";"Transtornos da esclerótica, da córnea, da íris e do corpo ciliar";"Transtorn esclerótica, córnea, íris e corpo ciliar"
"H21";"Transtornos da esclerótica, da córnea, da íris e do corpo ciliar";"Transtorn esclerótica, córnea, íris e corpo ciliar"
"H22";"Transtornos da esclerótica, da córnea, da íris e do corpo ciliar";"Transtorn esclerótica, córnea, íris e corpo ciliar"
"H25";"Transtornos do cristalino";"Transtornos do cristalino"
"H26";"Transtornos do cristalino";"Transtornos do cristalino"
"H27";"Transtornos do cristalino";"Transtornos do cristalino"
"H28";"Transtornos do cristalino";"Transtornos do cristalino"
"H30";"Transtornos da coróide e da retina";"Transtornos da coróide e da retina"
"H31";"Transtornos da coróide e da retina";"Transtornos da coróide e da retina"
"H32";"Transtornos da coróide e da retina";"Transtornos da coróide e da retina"
"H33";"Transtornos da coróide e da retina";"Transtornos da coróide e da retina"
"H34";"Transtornos da coróide e da retina";"Transtornos da coróide e da retina"
"H35";"Transtornos da coróide e da retina";"Transtornos da coróide e da retina"
"H36";"Transtornos da coróide e da retina";"Transtornos da coróide e da retina"
"H40";"Glaucoma";"Glaucoma"
"H41";"Glaucoma";"Glaucoma"
"H42";"Glaucoma";"Glaucoma"
"H43";"Transtornos do humor vítreo e do globo ocular";"Transtornos do humor vítreo e do globo ocular"
"H44";"Transtornos do humor vítreo e do globo ocular";"Transtornos do humor vítreo e do globo ocular"
"H45";"Transtornos do humor vítreo e do globo ocular";"Transtornos do humor vítreo e do globo ocular"
"H46";"Transtornos do nervo óptico e das vias ópticas";"Transtornos do nervo óptico e das vias ópticas"
"H47";"Transtornos do nervo óptico e das vias ópticas";"Transtornos do nervo óptico e das vias ópticas"
"H48";"Transtornos do nervo óptico e das vias ópticas";"Transtornos do nervo óptico e das vias ópticas"
"H49";"Transtornos dos músculos oculares, do movimento binocular, da acomodação e da refração";"Transt músc oculares, movim binoc, acomod e refraç"
"H50";"Transtornos dos músculos oculares, do movimento binocular, da acomodação e da refração";"Transt músc oculares, movim binoc, acomod e refraç"
"H51";"Transtornos dos músculos oculares, do movimento binocular, da acomodação e da refração";"Transt músc oculares, movim binoc, acomod e refraç"
"H52";"Transtornos dos músculos oculares, do movimento binocular, da acomodação e da refração";"Transt músc oculares, movim binoc, acomod e refraç"
"H53";"Transtornos visuais e cegueira";"Transtornos visuais e cegueira"
"H54";"Transtornos visuais e cegueira";"Transtornos visuais e cegueira"
"H55";"Outros transtornos do olho e anexos";"Outros transtornos do olho e anexos"
"H56";"Outros transtornos do olho e anexos";"Outros transtornos do olho e anexos"
"H57";"Outros transtornos do olho e anexos";"Outros transtornos do olho e anexos"
"H58";"Outros transtornos do olho e anexos";"Outros transtornos do olho e anexos"
"H59";"Outros transtornos do olho e anexos";"Outros transtornos do olho e anexos"
"H60";"Doenças do ouvido externo";"Doenças do ouvido externo"
"H61";"Doenças do ouvido externo";"Doenças do ouvido externo"
"H62";"Doenças do ouvido externo";"Doenças do ouvido externo"
"H65";"Doenças do ouvido médio e da mastóide";"Doenças do ouvido médio e da mastóide"
"H66";"Doenças do ouvido médio e da mastóide";"Doenças do ouvido médio e da mastóide"
"H67";"Doenças do ouvido médio e da mastóide";"Doenças do ouvido médio e da mastóide"
"H68";"Doenças do ouvido médio e da mastóide";"Doenças do ouvido médio e da mastóide"
"H69";"Doenças do ouvido médio e da mastóide";"Doenças do ouvido médio e da mastóide"
"H70";"Doenças do ouvido médio e da mastóide";"Doenças do ouvido médio e da mastóide"
"H71";"Doenças do ouvido médio e da mastóide";"Doenças do ouvido médio e da mastóide"
"H72";"Doenças do ouvido médio e da mastóide";"Doenças do ouvido médio e da mastóide"
"H73";"Doenças do ouvido médio e da mastóide";"Doenças do ouvido médio e da mastóide"
"H74";"Doenças do ouvido médio e da mastóide";"Doenças do ouvido médio e da mastóide"
"H75";"Doenças do ouvido médio e da mastóide";"Doenças do ouvido médio e da mastóide"
"H80";"Doenças do ouvido interno";"Doenças do ouvido interno"
"H81";"Doenças do ouvido interno";"Doenças do ouvido interno"
"H82";"Doenças do ouvido interno";"Doenças do ouvido interno"
"H83";"Doenças do ouvido interno";"Doenças do ouvido interno"
"H90";"Outros transtornos do ouvido";"Outros transtornos do ouvido"
"H91";"Outros transtornos do ouvido";"Outros transtornos do ouvido"
"H92";"Outros transtornos do ouvido";"Outros transtornos do ouvido"
"H93";"Outros transtornos do ouvido";"Outros transtornos do ouvido"
"H94";"Outros transtornos do ouvido";"Outros transtornos do ouvido"
"H95";"Outros transtornos do ouvido";"Outros transtornos do ouvido"
"I00";"Febre reumática aguda";"Febre reumática aguda"
"I01";"Febre reumática aguda";"Febre reumática aguda"
"I02";"Febre reumática aguda";"Febre reumática aguda"
"I05";"Doenças reumáticas crônicas do coração";"Doenças reumáticas crônicas do coração"
"I06";"Doenças reumáticas crônicas do coração";"Doenças reumáticas crônicas do coração"
"I07";"Doenças reumáticas crônicas do coração";"Doenças reumáticas crônicas do coração"
